-8,3,106,451.352,-0.0403,2
-8,3,106,448.2684,-0.0586,3
-8,3,106,444.2518,-0.0752,4
-11,3,105,439.725,-0.0903,5
-11,3,105,434.771,-0.1041,6
-11,3,105,429.658,-0.1154,7
-11,3,105,424.0144,-0.1257,8
-11,3,105,418.6863,-0.133,9
-9,4,106,413.2898,-0.1392,10
-9,4,106,408.2462,-0.144,11
-9,4,106,403.3326,-0.1477,12
-9,4,106,398.8107,-0.1502,13
-9,4,106,394.4021,-0.1516,14
-8,4,106,390.4143,-0.1523,15
-8,4,106,386.7152,-0.1525,16
-8,4,106,383.1569,-0.1518,17
-8,4,106,380.1097,-0.1508,18
-8,4,106,377.0767,-0.1492,19
-10,4,105,374.1984,-0.148,20
-10,4,105,371.7558,-0.1459,21
-10,4,105,369.4314,-0.1436,22
-10,4,105,367.2648,-0.1418,23
-10,4,105,365.2321,-0.1394,24
-9,4,105,363.5358,-0.137,25
-9,4,105,361.8169,-0.1349,26
-9,4,105,360.389,-0.1325,27
-9,4,105,358.8035,-0.1304,28
-9,4,105,357.451,-0.1281,29
-9,3,106,356.3339,-0.1259,30
-9,3,106,355.1456,-0.1234,31
-9,3,106,354.0106,-0.1218,32
-9,3,106,353.0575,-0.1195,33
-9,3,106,352.0494,-0.1174,34
-9,3,106,351.1798,-0.1151,35
-9,3,106,350.3525,-0.1133,36
-9,3,106,349.7718,-0.111,37
-9,3,106,348.9887,-0.1096,38
-9,3,106,348.3317,-0.1074,39
-9,3,107,347.6734,-0.1057,40
-9,3,107,347.1349,-0.1038,41
-9,3,107,346.587,-0.1021,42
-9,3,107,345.9069,-0.1003,43
-9,4,106,345.5194,-0.0987,44
-9,4,106,344.9107,-0.0976,45
-9,4,106,344.717,-0.0961,46
-9,4,106,344.2709,-0.0944,47
-9,4,106,343.8691,-0.0931,48
-9,4,105,343.4379,-0.0919,49
-9,4,105,343.0941,-0.0903,50
-9,4,105,342.8532,-0.0893,51
-9,4,105,342.3714,-0.0879,52
-9,4,105,342.1102,-0.0864,53
-8,3,106,341.9375,-0.0853,54
-8,3,106,341.5328,-0.0844,55
-8,3,106,341.4877,-0.0832,56
-8,3,106,341.0282,-0.082,57
-8,3,106,340.9191,-0.0808,58
-10,3,105,340.8063,-0.08,59
-10,3,105,340.5434,-0.0789,60
-10,3,105,340.2598,-0.0782,61
-10,3,105,340.0812,-0.0771,62
-10,3,105,339.87,-0.0762,63
-8,4,106,339.6717,-0.0752,64
-8,4,106,339.5407,-0.0747,65
-8,4,106,339.3739,-0.0736,66
-8,4,106,339.246,-0.0729,67
-8,4,106,339.0363,-0.0721,68
-10,3,106,338.9194,-0.0712,69
-10,3,106,338.7983,-0.0706,70
-10,3,106,338.7468,-0.0696,71
-10,3,106,338.6216,-0.0691,72
-10,3,106,338.4734,-0.0685,73
-9,5,106,338.2611,-0.0675,74
-9,5,106,338.3663,-0.0672,75
-9,5,106,338.0861,-0.0663,76
-9,5,106,337.9543,-0.0656,77
-9,5,106,337.8927,-0.0649,78
-9,3,105,337.7911,-0.0645,79
-9,3,105,337.6989,-0.0641,80
-9,3,105,337.6056,-0.0631,81
-9,3,105,337.5831,-0.0628,82
-9,3,105,337.3906,-0.0622,83
-8,4,106,337.3679,-0.062,84
-8,4,106,337.2478,-0.0613,85
-8,4,106,337.2212,-0.0607,86
-8,4,106,337.0953,-0.0603,87
-8,4,106,337.0312,-0.0598,88
-9,3,105,336.971,-0.0591,89
-9,3,105,336.7684,-0.0588,90
-9,3,105,336.8054,-0.0583,91
-9,3,105,336.6997,-0.0581,92
-9,4,105,336.6898,-0.0571,93
-9,4,105,336.6571,-0.0568,94
-9,4,105,336.5644,-0.0571,95
-9,4,105,336.4536,-0.0559,96
-9,4,105,336.4343,-0.0563,97
-9,4,106,336.4563,-0.0559,98
-9,4,106,336.2994,-0.0552,99
-9,4,106,336.2822,-0.0543,100